QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Commenting,"(0.07148518316633871, 'Assessing')","(0.07355214570810507, 'HTML')","(0.11539451182162848, 'SuggestedLiterature')","(0.13384902891984382, 'Categorize')","(0.15859851177554632, 'Selector')","(0.2029946947827559, 'Replying')","(0.2792426416808892, 'PDF')","(0.3714109237814468, 'URN')","(0.40393023834473496, 'Classifying')","(0.41667577845400494, 'SentimentAnalysis')","(0.4300944189836383, 'Autocomplete')","(0.4383233533927, 'SidebarNavigation')","(0.4722941007404505, 'TXT')","(0.49674853921974177, 'TextSummary')","(0.5761738274604806, 'URL')","(0.5916302509778666, 'Multivalued')","(0.593339865699981, 'MoodleReport')","(0.6178287785936856, 'Hierarchy')","(0.6188578333886369, 'DeleteAll')","(0.6263864676383453, 'BrowserStorage')","(0.6293507933516307, 'WebAnnotationClient')","(0.6298005554269475, 'BuiltIn')","(0.6341440234338331, 'ApplicationBased')","(0.6356052211357415, 'ImportCodebook')","(0.6383176983152854, 'Alphabetical')","(0.6383176983152854, 'Number')","(0.644282724021687, 'MoodleResourceBased')","(0.6545885890920478, 'Date')","(0.6638639070973367, 'Export')","(0.6696628779763925, 'AnnotationList')","(0.6710897263689637, 'Canvas')","(0.6710897263689637, 'LastAnnotation')","(0.6754375869965366, 'MoodleComment')","(0.6773682083626071, 'JSON')","(0.6774655085063415, 'Remote')","(0.6795003609220339, 'Dropbox')","(0.6813756969840772, 'Neo4J')","(0.6818043701853176, 'ScienceDirect')","(0.68274004932524, 'DOI')","(0.68274004932524, 'MoodleConsumer')","(0.6828401529010483, 'Delete')","(0.6828401529010483, 'Update')","(0.6828662997178716, 'AnnotatedPDF')","(0.6828892042524675, 'Create')","(0.6829259210682658, 'ImportAnnotations')","(0.6837121381521007, 'ACM')","(0.6837883589221779, 'Springer')","(0.6846136021216644, 'Codebook')","(0.6846190556113972, 'PreviousAssignments')","(0.6846495155037168, 'MoodleResource')","(0.6856453902651372, 'Hosting')","(0.6865499764684357, 'ExportCodebook')","(0.6867771890024507, 'UserFilter')","(0.6874222212097385, 'AnnotationServer')","(0.6875951896570804, 'GoogleSheetProvider')","(0.6877587619012663, 'CodebookDelete')","(0.6882708130053306, 'Manual')","(0.6883450592504294, 'RenameCodebook')","(0.6884126586927288, 'GoogleSheetConsumer')","(0.6887944030615216, 'Hypothesis')","(0.6888701382995511, 'MoodleProvider')","(0.6897902173959789, 'CodebookUpdate')","(1, 'Commenting')"
CodebookDelete,"(0.013918302691997411, 'RenameCodebook')","(0.06374561635612605, 'Manual')","(0.06709085642136432, 'ExportCodebook')","(0.16752634625798601, 'ImportCodebook')","(0.19902280892889648, 'ApplicationBased')","(0.22553819016863919, 'BuiltIn')","(0.3444440348157334, 'Codebook')","(0.4507043604125892, 'DeleteAll')","(0.5483192275055433, 'PreviousAssignments')","(0.5533141513030994, 'Selector')","(0.58030214331107, 'CodebookUpdate')","(0.6051891786530428, 'Delete')","(0.6051891786530428, 'Update')","(0.605202170826212, 'Create')","(0.6062889333356017, 'UserFilter')","(0.6155948269232447, 'JSON')","(0.6184319155522682, 'URL')","(0.6201790040352904, 'MoodleResource')","(0.6235802389898906, 'ImportAnnotations')","(0.6310188317791424, 'Remote')","(0.6379161026630936, 'Replying')","(0.6404186971594215, 'SidebarNavigation')","(0.6465446744375123, 'Autocomplete')","(0.6475143934497154, 'Neo4J')","(0.6549122742812554, 'Hierarchy')","(0.656150387149872, 'Multivalued')","(0.6577946875350191, 'WebAnnotationClient')","(0.664037120488764, 'Alphabetical')","(0.664037120488764, 'Number')","(0.668071718773857, 'MoodleResourceBased')","(0.6747235360773813, 'Date')","(0.6802047756322896, 'Export')","(0.6816494582364516, 'HTML')","(0.6832869424753139, 'AnnotationList')","(0.6837765472688602, 'Assessing')","(0.683996335820904, 'Canvas')","(0.683996335820904, 'LastAnnotation')","(0.6839984355545641, 'PDF')","(0.6856043088168144, 'TXT')","(0.6857202030988709, 'URN')","(0.685824494609171, 'SentimentAnalysis')","(0.686109337104557, 'TextSummary')","(0.6862889088203274, 'MoodleComment')","(0.6864595270445125, 'Categorize')","(0.6877534957717207, 'Dropbox')","(0.6877587619012663, 'Commenting')","(0.6889197710476656, 'SuggestedLiterature')","(0.6890113920353335, 'ScienceDirect')","(0.6890264295524502, 'DOI')","(0.6890264295524502, 'MoodleConsumer')","(0.6893102756208218, 'AnnotatedPDF')","(0.6893965487868738, 'ACM')","(0.6894254383486056, 'Springer')","(0.6898219641420171, 'MoodleReport')","(0.6900979376882528, 'Classifying')","(0.6905291381418595, 'Hosting')","(0.6908692496078097, 'BrowserStorage')","(0.6912121796523932, 'GoogleSheetConsumer')","(0.6913321164158954, 'AnnotationServer')","(0.6913718990979267, 'Hypothesis')","(0.691522643042577, 'GoogleSheetProvider')","(0.6920537530809115, 'MoodleProvider')","(1, 'CodebookDelete')"
Hosting,"(0.0559567657609097, 'Springer')","(0.05595887380706432, 'ACM')","(0.060331163440668564, 'Canvas')","(0.060331163440668564, 'LastAnnotation')","(0.061354462947670316, 'AnnotationList')","(0.1090117779872385, 'TXT')","(0.15939534207879072, 'URN')","(0.19320738395595394, 'TextSummary')","(0.2613886205695987, 'AnnotatedPDF')","(0.2714320569390176, 'JSON')","(0.2726261184665598, 'PDF')","(0.35042163620937516, 'Neo4J')","(0.43133906030413494, 'Categorize')","(0.47232409056407587, 'ScienceDirect')","(0.47756381559752015, 'DeleteAll')","(0.48445561611904475, 'SuggestedLiterature')","(0.5004860844869383, 'ImportAnnotations')","(0.5170664057687754, 'Dropbox')","(0.5174842741303981, 'Manual')","(0.5182657664868919, 'DOI')","(0.559923524523549, 'WebAnnotationClient')","(0.587389522222536, 'URL')","(0.5992176119660906, 'GoogleSheetProvider')","(0.6010952673343815, 'AnnotationServer')","(0.6320329218265028, 'MoodleProvider')","(0.6324435547558014, 'ApplicationBased')","(0.634020739874788, 'Replying')","(0.6513280351874087, 'Alphabetical')","(0.6513280351874087, 'Number')","(0.6553747906024974, 'BuiltIn')","(0.6560056106547569, 'Codebook')","(0.6571060882752513, 'MoodleResourceBased')","(0.663477824588798, 'Multivalued')","(0.664322931244725, 'ImportCodebook')","(0.6666815319743981, 'Date')","(0.6746232174371585, 'Export')","(0.6767251588801804, 'HTML')","(0.6798272624910935, 'Assessing')","(0.6828221267309548, 'SentimentAnalysis')","(0.683491924057112, 'MoodleComment')","(0.6850777271005157, 'Remote')","(0.6856453902651372, 'Commenting')","(0.6865502834424612, 'Autocomplete')","(0.6875091627122569, 'MoodleConsumer')","(0.6875367490016149, 'Selector')","(0.6875649774952318, 'Delete')","(0.6875649774952318, 'Update')","(0.6875922973180708, 'Create')","(0.6886272457250098, 'MoodleReport')","(0.6890351241894473, 'Classifying')","(0.6890863888060921, 'PreviousAssignments')","(0.6891758322834332, 'SidebarNavigation')","(0.6893772284014013, 'MoodleResource')","(0.6897246876316714, 'UserFilter')","(0.690143943483712, 'BrowserStorage')","(0.6902946276777739, 'ExportCodebook')","(0.6905291381418595, 'CodebookDelete')","(0.6905989839180069, 'RenameCodebook')","(0.6906374994147357, 'GoogleSheetConsumer')","(0.690856836557179, 'Hypothesis')","(0.6910742213515015, 'Hierarchy')","(0.6917906594307831, 'CodebookUpdate')","(1, 'Hosting')"
MoodleComment,"(0.04022725538949715, 'MoodleResource')","(0.23900534319566136, 'MoodleProvider')","(0.253132954557646, 'MoodleReport')","(0.40610000517785183, 'AnnotatedPDF')","(0.48398105491878457, 'Autocomplete')","(0.5231789923903567, 'ApplicationBased')","(0.5381535839091016, 'BuiltIn')","(0.553096976054976, 'PDF')","(0.5568732069962009, 'URL')","(0.5588893451962851, 'SidebarNavigation')","(0.5600712950812459, 'PreviousAssignments')","(0.5849167617734129, 'Classifying')","(0.596552129919182, 'Codebook')","(0.5985841457510331, 'Replying')","(0.6045648283783087, 'Multivalued')","(0.6069316608915363, 'Selector')","(0.6159287832114007, 'WebAnnotationClient')","(0.6260738306151167, 'Hierarchy')","(0.6262191937466423, 'Alphabetical')","(0.6262191937466423, 'Number')","(0.6331556880249093, 'MoodleResourceBased')","(0.6453664603300194, 'Date')","(0.6566710252024056, 'Export')","(0.6581756626122809, 'GoogleSheetProvider')","(0.6599591765349212, 'HTML')","(0.663909711371864, 'AnnotationList')","(0.6651451855991042, 'Assessing')","(0.6657088298569904, 'Canvas')","(0.6657088298569904, 'LastAnnotation')","(0.6681746802861884, 'TXT')","(0.6685782775397766, 'URN')","(0.6704496988174407, 'TextSummary')","(0.670638906115995, 'SentimentAnalysis')","(0.6715243140864897, 'Categorize')","(0.6733305644957864, 'Remote')","(0.6734185300924489, 'JSON')","(0.6736374465672439, 'ExportCodebook')","(0.6754375869965366, 'Commenting')","(0.6763705261240149, 'Dropbox')","(0.6782309951717959, 'Neo4J')","(0.6788781218722503, 'ScienceDirect')","(0.6791609782022966, 'SuggestedLiterature')","(0.6796781013699424, 'DeleteAll')","(0.6801240952167602, 'ImportAnnotations')","(0.6804349162222112, 'DOI')","(0.6804349162222112, 'MoodleConsumer')","(0.6805593631122965, 'Delete')","(0.6805593631122966, 'Update')","(0.6806203118976872, 'Create')","(0.6808105890128342, 'ImportCodebook')","(0.6816396355884633, 'ACM')","(0.6817337223312574, 'Springer')","(0.683491924057112, 'Hosting')","(0.685370091611069, 'UserFilter')","(0.6854604434783875, 'BrowserStorage')","(0.6854820597458423, 'AnnotationServer')","(0.6862889088203274, 'CodebookDelete')","(0.6865442117650764, 'Manual')","(0.6872263717056233, 'RenameCodebook')","(0.6873054405304679, 'GoogleSheetConsumer')","(0.6877503141084054, 'Hypothesis')","(0.6885871052419275, 'CodebookUpdate')","(1, 'MoodleComment')"
SidebarNavigation,"(0.06821851978365015, 'Multivalued')","(0.07449855822708111, 'Classifying')","(0.07937356366025966, 'Autocomplete')","(0.09402893203969866, 'Hierarchy')","(0.1438793444780216, 'Selector')","(0.16161590657206004, 'ImportAnnotations')","(0.17507720426540307, 'Export')","(0.17911332275112235, 'Date')","(0.18339699260646164, 'Replying')","(0.19166628031487362, 'CodebookUpdate')","(0.19496304686811328, 'Alphabetical')","(0.19496304686811328, 'Number')","(0.28760028736114907, 'MoodleReport')","(0.29569513468982134, 'Codebook')","(0.380848557346395, 'ImportCodebook')","(0.41253871905874573, 'HTML')","(0.4146257818659864, 'Assessing')","(0.41822589341727656, 'BuiltIn')","(0.434374713422207, 'SuggestedLiterature')","(0.4376791423633668, 'Categorize')","(0.4383233533927, 'Commenting')","(0.44485086755859027, 'ExportCodebook')","(0.4458597961204719, 'PDF')","(0.45412600249645163, 'Delete')","(0.45412600249645163, 'Update')","(0.45415166061518997, 'Create')","(0.45619813571695417, 'UserFilter')","(0.48146361374135255, 'DeleteAll')","(0.4953002186414952, 'JSON')","(0.5390450075191073, 'URL')","(0.5492896415313739, 'Remote')","(0.5588893451962851, 'MoodleComment')","(0.5639400081730899, 'TXT')","(0.5709443202920315, 'MoodleResource')","(0.5726354432138718, 'URN')","(0.5995733875689708, 'Neo4J')","(0.6184094836257327, 'AnnotatedPDF')","(0.6197495565488178, 'WebAnnotationClient')","(0.6278125733542252, 'MoodleProvider')","(0.6377439865134298, 'ApplicationBased')","(0.6404186971594215, 'CodebookDelete')","(0.6415792717286579, 'MoodleResourceBased')","(0.6559534326610628, 'PreviousAssignments')","(0.6743103821235221, 'AnnotationList')","(0.6758277387885326, 'Canvas')","(0.6758277387885326, 'LastAnnotation')","(0.6787370793595231, 'GoogleSheetProvider')","(0.6797094867472564, 'SentimentAnalysis')","(0.680367321568806, 'TextSummary')","(0.6837239991053015, 'Dropbox')","(0.6862838446659074, 'DOI')","(0.6862838446659074, 'MoodleConsumer')","(0.6863305166553739, 'ScienceDirect')","(0.6870065235450759, 'ACM')","(0.6870624129102889, 'Springer')","(0.6891758322834332, 'Hosting')","(0.6897466963079164, 'BrowserStorage')","(0.6902671126991877, 'RenameCodebook')","(0.6903138711244086, 'GoogleSheetConsumer')","(0.6905244273957523, 'AnnotationServer')","(0.6905785317741395, 'Hypothesis')","(0.6910262354039405, 'Manual')","(1, 'SidebarNavigation')"
MoodleProvider,"(0.2383869697632024, 'MoodleResource')","(0.23900534319566136, 'MoodleComment')","(0.27210897009513013, 'MoodleReport')","(0.31229387911051965, 'GoogleSheetProvider')","(0.42490383373860446, 'GoogleSheetConsumer')","(0.4477740817806094, 'WebAnnotationClient')","(0.490442889523754, 'AnnotationServer')","(0.5016309350488284, 'Autocomplete')","(0.5566688626585863, 'ImportCodebook')","(0.5683398332760963, 'BuiltIn')","(0.5696306019503696, 'PreviousAssignments')","(0.5700022821153152, 'Remote')","(0.5723158498146822, 'Multivalued')","(0.5728069488419483, 'ApplicationBased')","(0.5817275470559282, 'URL')","(0.5882989990554637, 'ScienceDirect')","(0.5942854722502116, 'Classifying')","(0.6259317555991255, 'Manual')","(0.6278125733542252, 'SidebarNavigation')","(0.6320329218265028, 'Hosting')","(0.6327707749540294, 'Hierarchy')","(0.6356805988381474, 'Codebook')","(0.6542450410437872, 'Alphabetical')","(0.6542450410437872, 'Number')","(0.6604863933433245, 'MoodleResourceBased')","(0.6706059518874941, 'Date')","(0.6786758906157762, 'Export')","(0.6806863942094097, 'ExportCodebook')","(0.6807345913896765, 'HTML')","(0.6830154183603534, 'AnnotationList')","(0.683683900822053, 'Assessing')","(0.6839816378090531, 'Canvas')","(0.6839816378090531, 'LastAnnotation')","(0.684223037376251, 'PDF')","(0.6863513008652795, 'TXT')","(0.686389802829388, 'SentimentAnalysis')","(0.686490252534783, 'URN')","(0.6868822755666836, 'TextSummary')","(0.6873131377826814, 'Categorize')","(0.6881338584992228, 'JSON')","(0.6887455692117052, 'Dropbox')","(0.6888701382995511, 'Commenting')","(0.6901342617441919, 'SuggestedLiterature')","(0.6901367214472363, 'DOI')","(0.6901367214472363, 'MoodleConsumer')","(0.6901758595217217, 'Delete')","(0.6901758595217217, 'Update')","(0.6901949555061229, 'Create')","(0.6902578129497399, 'Neo4J')","(0.6905073832015111, 'ACM')","(0.690535570508735, 'Springer')","(0.6905377221621694, 'AnnotatedPDF')","(0.6906742756510018, 'Selector')","(0.6908532986958014, 'ImportAnnotations')","(0.690945926126063, 'Replying')","(0.6909971314464094, 'DeleteAll')","(0.6915472042444379, 'UserFilter')","(0.6918581108429889, 'BrowserStorage')","(0.6920147100209224, 'RenameCodebook')","(0.6920537530809115, 'CodebookDelete')","(0.692143015695911, 'Hypothesis')","(0.6926539480094838, 'CodebookUpdate')","(1, 'MoodleProvider')"
ImportAnnotations,"(0.16161590657206004, 'SidebarNavigation')","(0.17162858497017902, 'Multivalued')","(0.19780189928834901, 'Hierarchy')","(0.21827932235824102, 'JSON')","(0.21936472052407746, 'Autocomplete')","(0.22367728191078085, 'Export')","(0.22817894004236972, 'Date')","(0.2387209778752116, 'CodebookUpdate')","(0.2388724469680226, 'DeleteAll')","(0.24418217598807834, 'Alphabetical')","(0.24418217598807834, 'Number')","(0.27623923781811366, 'Delete')","(0.27623923781811366, 'Update')","(0.27625732074468035, 'Create')","(0.27792566008430786, 'UserFilter')","(0.2915179768988949, 'Classifying')","(0.34879604777052187, 'Replying')","(0.35784809917097027, 'Codebook')","(0.3686721185851967, 'ImportCodebook')","(0.37063856478865564, 'Selector')","(0.4289660210565061, 'MoodleReport')","(0.42992352256582955, 'Neo4J')","(0.4532066970473694, 'ExportCodebook')","(0.4556855379032861, 'BuiltIn')","(0.4745831447873018, 'Remote')","(0.48186784360393436, 'AnnotationList')","(0.48255417120876426, 'Canvas')","(0.48255417120876426, 'LastAnnotation')","(0.4890885256628823, 'ACM')","(0.48913171099970076, 'Springer')","(0.5004860844869383, 'Hosting')","(0.5047076080000822, 'URN')","(0.5126270624742285, 'TextSummary')","(0.5173161552564939, 'TXT')","(0.5279026693264929, 'PDF')","(0.5324391561374118, 'AnnotatedPDF')","(0.5646125819395612, 'URL')","(0.5730548539089408, 'Categorize')","(0.5928676450084981, 'SuggestedLiterature')","(0.621891195180857, 'Manual')","(0.6235802389898906, 'CodebookDelete')","(0.6308132288732142, 'WebAnnotationClient')","(0.6482840244965429, 'MoodleResourceBased')","(0.6718103252914487, 'HTML')","(0.6756313423433389, 'Assessing')","(0.679394610775541, 'SentimentAnalysis')","(0.6801240952167602, 'MoodleComment')","(0.6829259210682658, 'Commenting')","(0.6830493235262949, 'Dropbox')","(0.6852858512389841, 'ScienceDirect')","(0.6855305541752752, 'MoodleConsumer')","(0.6855305541752754, 'DOI')","(0.6874591253944131, 'PreviousAssignments')","(0.687745700983962, 'MoodleResource')","(0.6887665518814695, 'ApplicationBased')","(0.6890148837996264, 'BrowserStorage')","(0.6896720749656099, 'AnnotationServer')","(0.6897354891297853, 'RenameCodebook')","(0.689787280458471, 'GoogleSheetConsumer')","(0.689927936167313, 'GoogleSheetProvider')","(0.6900810638320334, 'Hypothesis')","(0.6908532986958014, 'MoodleProvider')","(1, 'ImportAnnotations')"
Alphabetical,"(0.012706524968548417, 'Date')","(0.030293927060772677, 'Export')","(0.09398788377647137, 'Hierarchy')","(0.10004215487282098, 'CodebookUpdate')","(0.11229906941184373, 'Multivalued')","(0.15947131958177446, 'Classifying')","(0.19496304686811328, 'SidebarNavigation')","(0.2032196231883104, 'Autocomplete')","(0.23589733725947898, 'Codebook')","(0.24418217598807834, 'ImportAnnotations')","(0.33634616048107074, 'MoodleReport')","(0.34020954534542713, 'URL')","(0.37488322596054846, 'ImportCodebook')","(0.37729771548031943, 'Selector')","(0.42992475363747695, 'Replying')","(0.4329822887295209, 'BuiltIn')","(0.4371536326064833, 'ExportCodebook')","(0.4680533126911568, 'WebAnnotationClient')","(0.5170691835978971, 'MoodleResourceBased')","(0.6006251550987504, 'PDF')","(0.6009743930611342, 'HTML')","(0.6123538057483298, 'TXT')","(0.6131126807291872, 'AnnotationList')","(0.6143016565359567, 'URN')","(0.6168288276294343, 'Assessing')","(0.6185090807402808, 'Canvas')","(0.6185090807402808, 'LastAnnotation')","(0.6246423779062859, 'TextSummary')","(0.6260075116736672, 'Remote')","(0.6262191937466423, 'MoodleComment')","(0.6282200523576529, 'Categorize')","(0.6323885936766143, 'JSON')","(0.6327242395491689, 'SentimentAnalysis')","(0.63326618574323, 'ApplicationBased')","(0.6363161887727118, 'DeleteAll')","(0.6378639247370927, 'Neo4J')","(0.6383176983152854, 'Commenting')","(0.6419035932931814, 'MoodleResource')","(0.6436225012844172, 'ScienceDirect')","(0.6475224998606575, 'SuggestedLiterature')","(0.6478820219131409, 'Dropbox')","(0.6486494871211994, 'AnnotatedPDF')","(0.6486709825607813, 'PreviousAssignments')","(0.6513280351874087, 'Hosting')","(0.6519920950992953, 'AnnotationServer')","(0.6520235551288249, 'GoogleSheetProvider')","(0.6542450410437872, 'MoodleProvider')","(0.6567404389436204, 'Manual')","(0.6575245341655458, 'MoodleConsumer')","(0.657524534165546, 'DOI')","(0.6578036932454084, 'Delete')","(0.6578036932454084, 'Update')","(0.6579400516468368, 'Create')","(0.6601849339759098, 'ACM')","(0.6603887230102534, 'Springer')","(0.6621474404929599, 'BrowserStorage')","(0.664037120488764, 'CodebookDelete')","(0.6678039857690895, 'UserFilter')","(0.6712228909130538, 'RenameCodebook')","(0.6713626067622172, 'GoogleSheetConsumer')","(0.6721392654745796, 'Hypothesis')","(1, 'Alphabetical')","(1, 'Number')"
MoodleResourceBased,"(0.05747260852370546, 'MoodleConsumer')","(0.3811551603693395, 'URL')","(0.4922071244137852, 'WebAnnotationClient')","(0.5170691835978971, 'Alphabetical')","(0.5170691835978971, 'Number')","(0.5679530497924579, 'Date')","(0.5999185643896539, 'Export')","(0.6092055118742012, 'HTML')","(0.6103953746171019, 'PDF')","(0.6201979395531623, 'AnnotationList')","(0.6211940319000067, 'TXT')","(0.6212774838716069, 'Replying')","(0.6227818743236511, 'Autocomplete')","(0.6228540645596443, 'URN')","(0.6235789018898403, 'Assessing')","(0.6239597035894897, 'BuiltIn')","(0.6251101319798151, 'Canvas')","(0.6251101319798151, 'LastAnnotation')","(0.6283875678755009, 'Selector')","(0.6317235618883543, 'TextSummary')","(0.6331556880249093, 'MoodleComment')","(0.6338168361260981, 'Remote')","(0.6349169155160308, 'Categorize')","(0.6371842270425909, 'ImportCodebook')","(0.6381315592213797, 'SentimentAnalysis')","(0.6389100497376818, 'JSON')","(0.6415792717286579, 'SidebarNavigation')","(0.6420257342724285, 'Codebook')","(0.6422491550612888, 'ApplicationBased')","(0.6439941974024551, 'DeleteAll')","(0.644282724021687, 'Commenting')","(0.6448538789630645, 'Neo4J')","(0.6451390249682109, 'MoodleReport')","(0.6472429119113363, 'Multivalued')","(0.6482840244965429, 'ImportAnnotations')","(0.6491262049185963, 'MoodleResource')","(0.6495407598706113, 'ScienceDirect')","(0.6521634215219441, 'Dropbox')","(0.6528200159802356, 'SuggestedLiterature')","(0.6533225637431458, 'Classifying')","(0.6541220225844423, 'AnnotatedPDF')","(0.6546337622521832, 'PreviousAssignments')","(0.6569245942137445, 'Hierarchy')","(0.6571060882752513, 'Hosting')","(0.6576706299615043, 'ExportCodebook')","(0.6581154381579808, 'GoogleSheetProvider')","(0.6582587743530921, 'AnnotationServer')","(0.6604863933433245, 'MoodleProvider')","(0.6611823764119574, 'DOI')","(0.6614447083869606, 'Delete')","(0.6614447083869606, 'Update')","(0.6615728742137694, 'Create')","(0.6622611548930322, 'Manual')","(0.6636854654427744, 'ACM')","(0.6638774916254726, 'Springer')","(0.6663400315519847, 'BrowserStorage')","(0.668071718773857, 'CodebookDelete')","(0.6708955680776785, 'UserFilter')","(0.6711318812190057, 'CodebookUpdate')","(0.6741548439120965, 'RenameCodebook')","(0.6742884195926203, 'GoogleSheetConsumer')","(0.675031560346211, 'Hypothesis')","(1, 'MoodleResourceBased')"
DeleteAll,"(0.09510258262153566, 'JSON')","(0.11666188128734178, 'Update')","(0.1166618812873418, 'Delete')","(0.11667361534468675, 'Create')","(0.11791407886227645, 'UserFilter')","(0.2388724469680226, 'ImportAnnotations')","(0.3894381063985397, 'Neo4J')","(0.404790695119721, 'ImportCodebook')","(0.41015740845971316, 'Replying')","(0.41284575336763074, 'TextSummary')","(0.41773802850558417, 'Remote')","(0.42412521115901514, 'URN')","(0.4457455061263681, 'BuiltIn')","(0.4507043604125892, 'CodebookDelete')","(0.45658024722338447, 'AnnotationList')","(0.4573421718329204, 'Canvas')","(0.4573421718329204, 'LastAnnotation')","(0.4598238845449567, 'Manual')","(0.4643421630235643, 'ACM')","(0.4643866200482687, 'Springer')","(0.4731635776453488, 'Selector')","(0.47756381559752015, 'Hosting')","(0.48146361374135255, 'SidebarNavigation')","(0.4834543900067914, 'ExportCodebook')","(0.49251803090484725, 'Autocomplete')","(0.49800385523093077, 'TXT')","(0.5103955759718022, 'PDF')","(0.5150472910363135, 'AnnotatedPDF')","(0.5216801460723687, 'ApplicationBased')","(0.5260547940896189, 'RenameCodebook')","(0.5527241857468141, 'URL')","(0.5621730430601974, 'Categorize')","(0.5743056678474029, 'SentimentAnalysis')","(0.5779564903708163, 'Codebook')","(0.5785901710991987, 'Multivalued')","(0.5844647444384368, 'SuggestedLiterature')","(0.6188578333886369, 'Commenting')","(0.6245440242478902, 'WebAnnotationClient')","(0.6266360449324364, 'Hierarchy')","(0.6266982074759475, 'PreviousAssignments')","(0.6363161887727118, 'Alphabetical')","(0.6363161887727118, 'Number')","(0.6400582820907716, 'CodebookUpdate')","(0.6439941974024551, 'MoodleResourceBased')","(0.6522612046176735, 'MoodleResource')","(0.653464253378456, 'BrowserStorage')","(0.6567971530184038, 'Date')","(0.6675278964261451, 'Export')","(0.6703942911423675, 'HTML')","(0.6746536816331075, 'Assessing')","(0.6796781013699424, 'MoodleComment')","(0.6827797864861767, 'Dropbox')","(0.6852602690640863, 'ScienceDirect')","(0.6854217632982965, 'MoodleConsumer')","(0.6854217632982966, 'DOI')","(0.6868217823013595, 'MoodleReport')","(0.6874571610173621, 'Classifying')","(0.6898052825731514, 'AnnotationServer')","(0.6898246738298077, 'GoogleSheetConsumer')","(0.6900837294774527, 'GoogleSheetProvider')","(0.6901226611487483, 'Hypothesis')","(0.6909971314464094, 'MoodleProvider')","(1, 'DeleteAll')"
Remote,"(0.16510233673497848, 'Hypothesis')","(0.17498263172061385, 'Neo4J')","(0.38027039072059954, 'Delete')","(0.38027039072059954, 'Update')","(0.38031269387237643, 'Create')","(0.3837798697896502, 'UserFilter')","(0.41773802850558417, 'DeleteAll')","(0.43782961918008934, 'JSON')","(0.4538997504891892, 'Replying')","(0.46443284719811023, 'GoogleSheetConsumer')","(0.4745831447873018, 'ImportAnnotations')","(0.4768742449278643, 'GoogleSheetProvider')","(0.4834119114883593, 'Autocomplete')","(0.516173467250981, 'ImportCodebook')","(0.5439628438518956, 'URL')","(0.5443581902662519, 'AnnotationServer')","(0.5492896415313739, 'SidebarNavigation')","(0.5628030217817843, 'BuiltIn')","(0.5700022821153152, 'MoodleProvider')","(0.575872152489233, 'MoodleResource')","(0.5927762271637742, 'Selector')","(0.6068697454171089, 'Multivalued')","(0.6142129021437256, 'WebAnnotationClient')","(0.6260075116736672, 'Alphabetical')","(0.6260075116736672, 'Number')","(0.6310188317791424, 'CodebookDelete')","(0.6338168361260981, 'MoodleResourceBased')","(0.6464554158309224, 'Hierarchy')","(0.646474596082518, 'ExportCodebook')","(0.6471898749664731, 'Date')","(0.6590089595054673, 'Export')","(0.66232508878406, 'HTML')","(0.6662318858957884, 'AnnotationList')","(0.6668798020839606, 'PDF')","(0.6674363797963145, 'Assessing')","(0.6679831931905322, 'Canvas')","(0.6679831931905322, 'LastAnnotation')","(0.6709590676950727, 'TXT')","(0.6713148469170931, 'URN')","(0.6726970799680048, 'SentimentAnalysis')","(0.6728371864062682, 'TextSummary')","(0.6733305644957864, 'MoodleComment')","(0.6738258976161484, 'Categorize')","(0.6774655085063415, 'Commenting')","(0.6780429494276686, 'Dropbox')","(0.6807834184932304, 'ScienceDirect')","(0.6808793670531088, 'SuggestedLiterature')","(0.6817763173164524, 'DOI')","(0.6817763173164524, 'MoodleConsumer')","(0.6819630758711437, 'AnnotatedPDF')","(0.6824500167725558, 'MoodleReport')","(0.682879024360574, 'ACM')","(0.6829651308900159, 'Springer')","(0.6837843552394058, 'Classifying')","(0.6839465061543718, 'PreviousAssignments')","(0.6839631624251601, 'Codebook')","(0.6848130921868661, 'ApplicationBased')","(0.6850777271005157, 'Hosting')","(0.6866209320135952, 'BrowserStorage')","(0.6879187935086717, 'Manual')","(0.6880130866257517, 'RenameCodebook')","(0.6895517233372375, 'CodebookUpdate')","(1, 'Remote')"
