QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Commenting,"(0.058045316696310544, 'Assessing')","(0.07302920456538775, 'Replying')","(0.08727816876766617, 'SuggestedLiterature')","(0.11419676620733643, 'Selector')","(0.11650425794034644, 'SentimentAnalysis')","(0.12090920880775213, 'Categorize')","(0.18361979468134726, 'AnnotationList')","(0.2593683373193505, 'SidebarNavigation')","(0.25975461911690195, 'Autocomplete')","(0.3355727045928808, 'Classifying')","(0.35109898556617924, 'LastAnnotation')","(0.43858098766950604, 'TXT')","(0.45447986303727567, 'Update')","(0.4545060275608339, 'Delete')","(0.45453193340167924, 'Create')","(0.45684046248856447, 'UserFilter')","(0.46464963262427733, 'JSON')","(0.4750774689828887, 'MoodleReport')","(0.4774617442276414, 'DeleteAll')","(0.48065039340061705, 'PDF')","(0.49759876863419483, 'Multivalued')","(0.5086548167989295, 'Remote')","(0.5309762173372103, 'Neo4J')","(0.533997761665681, 'ImportAnnotations')","(0.5824153992152911, 'ACM')","(0.5824153992152911, 'Alphabetical')","(0.5824153992152911, 'AnnotatedPDF')","(0.5841935537674284, 'Canvas')","(0.5846451324013575, 'Hierarchy')","(0.6163591372738901, 'MoodleResource')","(0.6260943839665117, 'BuiltIn')","(0.633242222973277, 'CodebookDelete')","(0.633249273496207, 'BrowserStorage')","(0.6421553701805526, 'URL')","(0.6465768103364418, 'ImportCodebook')","(0.6514045053228814, 'MoodleResourceBased')","(0.6569932828393874, 'WebAnnotationClient')","(0.6575405382746828, 'Number')","(0.664068950285083, 'Date')","(0.6670974674975566, 'HTML')","(0.6686493905665384, 'Export')","(0.6777512850426177, 'URN')","(0.6778146928228869, 'TextSummary')","(0.6781522838930174, 'MoodleComment')","(0.679559623802566, 'Dropbox')","(0.6823856505178814, 'DOI')","(0.6828993424674941, 'ScienceDirect')","(0.6830232933199719, 'MoodleConsumer')","(0.6840737392025806, 'PreviousAssignments')","(0.6841173387433608, 'Springer')","(0.6868468637473988, 'Hosting')","(0.6875962622531595, 'ExportCodebook')","(0.6876507179966025, 'Codebook')","(0.6879808594175825, 'GoogleSheetProvider')","(0.6883783818225762, 'GoogleSheetConsumer')","(0.6886208757542721, 'Manual')","(0.688811712102493, 'RenameCodebook')","(0.6892021188620592, 'Hypothesis')","(0.6897084474279656, 'ApplicationBased')","(0.6898732440200569, 'AnnotationServer')","(0.6901047222102064, 'CodebookUpdate')","(0.6911185998398548, 'MoodleProvider')","(1, 'Commenting')"
CodebookDelete,"(0.0422192328113927, 'RenameCodebook')","(0.10899194614078209, 'Manual')","(0.12089747128329072, 'ExportCodebook')","(0.24311027471960325, 'ImportCodebook')","(0.279447791975355, 'MoodleResourceBased')","(0.49062383093377154, 'Neo4J')","(0.4979345402808658, 'BuiltIn')","(0.5006578670473911, 'DeleteAll')","(0.5532335259024405, 'CodebookUpdate')","(0.5616143454914075, 'ApplicationBased')","(0.5733437248952526, 'Selector')","(0.5781584903200204, 'BrowserStorage')","(0.5830029174354296, 'MoodleResource')","(0.5838352720736717, 'Codebook')","(0.5943424392115444, 'ACM')","(0.5943424392115444, 'Alphabetical')","(0.5943424392115444, 'AnnotatedPDF')","(0.5944525669625572, 'Update')","(0.5944652165657823, 'Delete')","(0.5944777283972098, 'Create')","(0.5955613925491574, 'UserFilter')","(0.6082941896191663, 'PDF')","(0.6111137450295765, 'Remote')","(0.6203287101184847, 'ImportAnnotations')","(0.6217638641376327, 'GoogleSheetProvider')","(0.623384650574063, 'JSON')","(0.6250372555465733, 'Replying')","(0.6276268835585059, 'SidebarNavigation')","(0.633242222973277, 'Commenting')","(0.6333221198426994, 'LastAnnotation')","(0.6362985052864361, 'Canvas')","(0.6396940063460216, 'Autocomplete')","(0.6448095131685401, 'Hierarchy')","(0.6449253016839697, 'Multivalued')","(0.6473330120506181, 'AnnotationList')","(0.6502418464039346, 'MoodleReport')","(0.6548924729768194, 'URL')","(0.6692980177998689, 'WebAnnotationClient')","(0.6693838644070251, 'Number')","(0.6750612304617067, 'Date')","(0.6775433046801826, 'HTML')","(0.6787696090847564, 'Export')","(0.6827192888627038, 'TXT')","(0.6839392712471342, 'SentimentAnalysis')","(0.6840450513722522, 'Assessing')","(0.6852280320652241, 'TextSummary')","(0.685436912881447, 'MoodleComment')","(0.6855154694790471, 'URN')","(0.6855207329067179, 'Categorize')","(0.6868896041724253, 'Dropbox')","(0.6882134491566354, 'MoodleConsumer')","(0.6884394849621134, 'DOI')","(0.6887024624444167, 'SuggestedLiterature')","(0.6887047139065788, 'ScienceDirect')","(0.6887814421730953, 'Springer')","(0.6895457178433093, 'PreviousAssignments')","(0.6899828986233187, 'Classifying')","(0.6903572824723252, 'Hosting')","(0.6908881392380994, 'GoogleSheetConsumer')","(0.6912997959948974, 'Hypothesis')","(0.6916463698467541, 'AnnotationServer')","(0.6923428214817002, 'MoodleProvider')","(1, 'CodebookDelete')"
Hosting,"(0.018688302791785558, 'Springer')","(0.021271016244903962, 'TextSummary')","(0.06411815554123562, 'Canvas')","(0.10824458813370089, 'URN')","(0.12473246773462306, 'ScienceDirect')","(0.13984156290238253, 'LastAnnotation')","(0.15460933435746688, 'TXT')","(0.20901577666098647, 'Dropbox')","(0.22962375646959793, 'DOI')","(0.2582242447333427, 'AnnotationList')","(0.335027557741626, 'PreviousAssignments')","(0.39032578665534534, 'PDF')","(0.3949839492937513, 'BrowserStorage')","(0.402230297152739, 'Neo4J')","(0.43997297475278574, 'SentimentAnalysis')","(0.4810726793672856, 'DeleteAll')","(0.4909834865913547, 'Categorize')","(0.526198319118969, 'Manual')","(0.58018159133812, 'Autocomplete')","(0.5866914576549476, 'AnnotationServer')","(0.5927227212436932, 'WebAnnotationClient')","(0.612332147092755, 'ACM')","(0.612332147092755, 'Alphabetical')","(0.612332147092755, 'AnnotatedPDF')","(0.6432909184363429, 'GoogleSheetProvider')","(0.6545796256240572, 'Multivalued')","(0.6603350910370991, 'URL')","(0.6675408824862911, 'MoodleResourceBased')","(0.6717658558724582, 'Number')","(0.6763090922336803, 'Date')","(0.6783244529839167, 'HTML')","(0.6793303628214705, 'Export')","(0.6837891161163179, 'Assessing')","(0.6850249757530695, 'MoodleComment')","(0.6855712820643733, 'JSON')","(0.6861697347100546, 'Remote')","(0.6868468637473988, 'Commenting')","(0.6876377130521433, 'MoodleConsumer')","(0.6880447516068343, 'SuggestedLiterature')","(0.6884516616564976, 'Update')","(0.6884689904610577, 'Delete')","(0.688486132722471, 'Create')","(0.6885255559614987, 'Selector')","(0.6885611167530539, 'ImportAnnotations')","(0.6889347947215834, 'MoodleReport')","(0.6891003913533371, 'Replying')","(0.689256755623119, 'Classifying')","(0.6895483562149627, 'MoodleResource')","(0.6897403228279795, 'ImportCodebook')","(0.6898143014470962, 'SidebarNavigation')","(0.6899750050643174, 'UserFilter')","(0.6903068005055935, 'Codebook')","(0.6903572824723252, 'CodebookDelete')","(0.690406089452507, 'BuiltIn')","(0.6904473064303582, 'ExportCodebook')","(0.6904717708541344, 'GoogleSheetConsumer')","(0.6907162776976089, 'RenameCodebook')","(0.6909410857177294, 'Hypothesis')","(0.6910124540024221, 'Hierarchy')","(0.6912403675359347, 'ApplicationBased')","(0.6917478345209375, 'CodebookUpdate')","(0.6921400681609184, 'MoodleProvider')","(1, 'Hosting')"
MoodleComment,"(0.001083276042245662, 'MoodleConsumer')","(0.08201659032498611, 'MoodleResource')","(0.16897026177350888, 'MoodleReport')","(0.21797572329692022, 'MoodleResourceBased')","(0.4636332546119708, 'PreviousAssignments')","(0.5925903258840427, 'ACM')","(0.5925903258840427, 'Alphabetical')","(0.5925903258840427, 'AnnotatedPDF')","(0.6181417411055397, 'Multivalued')","(0.6392485140347329, 'URL')","(0.6437631999626299, 'Classifying')","(0.6520589437762184, 'WebAnnotationClient')","(0.653015163045806, 'Number')","(0.6594061895737404, 'Date')","(0.6625259284113336, 'HTML')","(0.6636803959974108, 'PDF')","(0.6641676297470559, 'Export')","(0.6682190727757937, 'Canvas')","(0.6682205158253876, 'TXT')","(0.6686003488466598, 'LastAnnotation')","(0.6711492486190678, 'AnnotationList')","(0.6711862955464802, 'SentimentAnalysis')","(0.6723244950233195, 'Assessing')","(0.6733102727065807, 'Categorize')","(0.674034439013981, 'URN')","(0.6744911386897878, 'TextSummary')","(0.6746719046122325, 'JSON')","(0.6758263158159512, 'Dropbox')","(0.6765411851702661, 'Remote')","(0.6770990787774975, 'Autocomplete')","(0.6781522838930174, 'Commenting')","(0.6782508016485467, 'Neo4J')","(0.6792144586232982, 'DOI')","(0.6798345028395079, 'ScienceDirect')","(0.6804400490029769, 'Selector')","(0.6806143178459962, 'DeleteAll')","(0.6809686627857279, 'SuggestedLiterature')","(0.6811977093891102, 'ImportAnnotations')","(0.6818118014496379, 'Replying')","(0.6820665279368068, 'Springer')","(0.6823517047865855, 'ImportCodebook')","(0.6826333126636068, 'Update')","(0.6826589371977541, 'BrowserStorage')","(0.6826735307496671, 'Delete')","(0.6827133085651196, 'Create')","(0.6839711785816496, 'SidebarNavigation')","(0.6842647906525927, 'BuiltIn')","(0.6850249757530695, 'Hosting')","(0.685436912881447, 'CodebookDelete')","(0.6854916551938098, 'ExportCodebook')","(0.6856262438867564, 'Hierarchy')","(0.6856676962156806, 'GoogleSheetProvider')","(0.6858527967180715, 'Codebook')","(0.6860931407094464, 'UserFilter')","(0.6865833812409414, 'Manual')","(0.6871576373538202, 'GoogleSheetConsumer')","(0.6876634550004186, 'RenameCodebook')","(0.688116340080424, 'Hypothesis')","(0.6886992801050724, 'ApplicationBased')","(0.6887488810877063, 'CodebookUpdate')","(0.6888878432640844, 'AnnotationServer')","(0.6902906864970091, 'MoodleProvider')","(1, 'MoodleComment')"
SidebarNavigation,"(0.0712364980702497, 'Autocomplete')","(0.08889551899080528, 'Multivalued')","(0.09200227695915617, 'Selector')","(0.0985470763707773, 'Classifying')","(0.12269967906235404, 'Replying')","(0.1432910855996236, 'Hierarchy')","(0.18338300176074024, 'ImportAnnotations')","(0.2113953065561247, 'Export')","(0.2136502822831623, 'Date')","(0.21828971162494018, 'Number')","(0.22834258425255277, 'CodebookUpdate')","(0.2593683373193505, 'Commenting')","(0.26666351809473543, 'MoodleReport')","(0.34483107892199283, 'Codebook')","(0.3695493005925148, 'AnnotationList')","(0.3702129512552852, 'Assessing')","(0.3832343764033721, 'SuggestedLiterature')","(0.38974030766775813, 'Update')","(0.38975110718582007, 'Delete')","(0.389761807591789, 'Create')","(0.39075772473994896, 'UserFilter')","(0.3928282922954449, 'SentimentAnalysis')","(0.39531210370050673, 'Categorize')","(0.4194618058079301, 'ImportCodebook')","(0.4224023133473559, 'LastAnnotation')","(0.4238179339378184, 'DeleteAll')","(0.45186939643891166, 'BuiltIn')","(0.46253533764797705, 'JSON')","(0.46972144019416096, 'Remote')","(0.4936198017918932, 'ExportCodebook')","(0.5347645964773721, 'TXT')","(0.5563717027348258, 'PDF')","(0.5708516849925487, 'ACM')","(0.5708516849925487, 'Alphabetical')","(0.5708516849925487, 'AnnotatedPDF')","(0.5743500204695597, 'Canvas')","(0.5861340559756059, 'Neo4J')","(0.6079089392794624, 'MoodleResource')","(0.6276268835585059, 'CodebookDelete')","(0.629175281463134, 'BrowserStorage')","(0.6473493612385621, 'URL')","(0.6585830561450383, 'MoodleResourceBased')","(0.6647889480595763, 'WebAnnotationClient')","(0.6690130312151036, 'GoogleSheetProvider')","(0.6746396909827845, 'HTML')","(0.6837241734984518, 'TextSummary')","(0.6839711785816496, 'MoodleComment')","(0.6840367944265977, 'URN')","(0.6856368471686894, 'Dropbox')","(0.687267057606018, 'MoodleConsumer')","(0.6874798158511544, 'DOI')","(0.6877968256622058, 'ScienceDirect')","(0.6879458137689081, 'Springer')","(0.688777975806924, 'PreviousAssignments')","(0.6898143014470962, 'Hosting')","(0.6904776952948116, 'GoogleSheetConsumer')","(0.6907359956339341, 'RenameCodebook')","(0.6909712436261862, 'Hypothesis')","(0.691252125622902, 'Manual')","(0.6912813618596534, 'ApplicationBased')","(0.6913838540122701, 'AnnotationServer')","(0.6921968008068399, 'MoodleProvider')","(1, 'SidebarNavigation')"
MoodleProvider,"(0.5135618078155231, 'Autocomplete')","(0.6096774964406275, 'Hierarchy')","(0.6423051342121859, 'ACM')","(0.6423051342121859, 'Alphabetical')","(0.6423051342121859, 'AnnotatedPDF')","(0.6760046055131564, 'URL')","(0.6806373014351772, 'MoodleResourceBased')","(0.683122030875274, 'WebAnnotationClient')","(0.6831387424538677, 'Number')","(0.6857869977322444, 'Date')","(0.6869110462386856, 'HTML')","(0.6874574635283115, 'Export')","(0.6882070740101485, 'PDF')","(0.6889289001661856, 'Canvas')","(0.6892145101980682, 'TXT')","(0.6893047542055799, 'LastAnnotation')","(0.6897023521321046, 'SentimentAnalysis')","(0.6897230141257948, 'Assessing')","(0.6899220237467661, 'AnnotationList')","(0.6902065264635355, 'TextSummary')","(0.6902906864970091, 'MoodleComment')","(0.6903459469569806, 'URN')","(0.690365733662178, 'Categorize')","(0.6906440008318173, 'JSON')","(0.6908508546067524, 'Remote')","(0.6909096963279886, 'Dropbox')","(0.6911185998398548, 'Commenting')","(0.6913660047436706, 'MoodleConsumer')","(0.6914930089016454, 'DOI')","(0.6914933965255992, 'Neo4J')","(0.6915646889007088, 'SuggestedLiterature')","(0.6915738220931229, 'Springer')","(0.6915891442110434, 'ScienceDirect')","(0.6916595746006731, 'Update')","(0.6916655923554826, 'Delete')","(0.6916715357696059, 'Create')","(0.6917960357430399, 'DeleteAll')","(0.6918028634477423, 'ImportAnnotations')","(0.6918336196305391, 'Selector')","(0.6919053655841956, 'PreviousAssignments')","(0.6919618072395467, 'MoodleReport')","(0.6920139868546745, 'Replying')","(0.6920451976216688, 'Classifying')","(0.6921079714735927, 'MoodleResource')","(0.6921326558379002, 'BrowserStorage')","(0.6921400681609184, 'Hosting')","(0.6921529275644382, 'UserFilter')","(0.6921968008068399, 'SidebarNavigation')","(0.6922520335628808, 'ImportCodebook')","(0.692267583708736, 'Multivalued')","(0.6922991598785617, 'Codebook')","(0.6923004475104628, 'GoogleSheetConsumer')","(0.6923428214817002, 'CodebookDelete')","(0.6923715800814596, 'RenameCodebook')","(0.692374130484189, 'ExportCodebook')","(0.6924244290127692, 'BuiltIn')","(0.6924365707457287, 'Hypothesis')","(0.6925232501701803, 'ApplicationBased')","(0.6925233459319574, 'GoogleSheetProvider')","(0.6925523448514306, 'AnnotationServer')","(0.692577366721339, 'Manual')","(0.6927235472798343, 'CodebookUpdate')","(1, 'MoodleProvider')"
ImportAnnotations,"(0.18338300176074024, 'SidebarNavigation')","(0.1901127278746764, 'Multivalued')","(0.21408379391676596, 'JSON')","(0.2378760608644726, 'Hierarchy')","(0.2557123748509889, 'Export')","(0.256692736411952, 'Date')","(0.25936725852921055, 'Number')","(0.2741447330660692, 'Autocomplete')","(0.2754857016572455, 'CodebookUpdate')","(0.3025007286749745, 'Classifying')","(0.3032999486485699, 'ImportCodebook')","(0.3219703804841917, 'Selector')","(0.3269777306621035, 'Update')","(0.3269932005188866, 'Delete')","(0.3270085333936993, 'Create')","(0.3284438626496027, 'UserFilter')","(0.35989022661570813, 'Replying')","(0.36931849401183925, 'MoodleReport')","(0.3706996643935952, 'DeleteAll')","(0.37542037294285857, 'Codebook')","(0.4249583548057433, 'BuiltIn')","(0.42918395584196123, 'Remote')","(0.4407754970502402, 'ExportCodebook')","(0.46076817500719025, 'PreviousAssignments')","(0.533997761665681, 'Commenting')","(0.5438902518580936, 'LastAnnotation')","(0.5573581166484443, 'Canvas')","(0.5621653686080252, 'ACM')","(0.5621653686080252, 'Alphabetical')","(0.5621653686080252, 'AnnotatedPDF')","(0.5848237129926583, 'SuggestedLiterature')","(0.5926059395636053, 'AnnotationList')","(0.5974801781361381, 'MoodleResource')","(0.5995992383088676, 'Categorize')","(0.6203287101184847, 'CodebookDelete')","(0.6217611300268839, 'BrowserStorage')","(0.6412466617782886, 'URL')","(0.6529889869422822, 'MoodleResourceBased')","(0.6596087920040821, 'WebAnnotationClient')","(0.6688652676408042, 'GoogleSheetProvider')","(0.6704635813259097, 'HTML')","(0.6737005182935738, 'PDF')","(0.6770860477078946, 'TXT')","(0.6789227548109806, 'SentimentAnalysis')","(0.6792307374681597, 'Assessing')","(0.6808992935606206, 'TextSummary')","(0.6811405268395572, 'URN')","(0.6811977093891102, 'MoodleComment')","(0.6829754035359052, 'Dropbox')","(0.6850944929654337, 'Neo4J')","(0.6853084437547918, 'MoodleConsumer')","(0.6853152318871121, 'DOI')","(0.6857281846634806, 'ScienceDirect')","(0.6861894887249533, 'Springer')","(0.6885611167530539, 'Hosting')","(0.6895626567340112, 'GoogleSheetConsumer')","(0.6899082236673129, 'RenameCodebook')","(0.6902214410419835, 'Hypothesis')","(0.690304595622875, 'Manual')","(0.6906310801651651, 'ApplicationBased')","(0.6907654086589001, 'AnnotationServer')","(0.6918028634477423, 'MoodleProvider')","(1, 'ImportAnnotations')"
Alphabetical,"(0.3402095453294981, 'URL')","(0.38215204833888905, 'MoodleResourceBased')","(0.42250919237318874, 'WebAnnotationClient')","(0.4529269368548042, 'Number')","(0.4664277213767805, 'PDF')","(0.5008144292019536, 'Date')","(0.5138082914658111, 'TXT')","(0.5153277063635705, 'Autocomplete')","(0.5171148335535627, 'LastAnnotation')","(0.5224012617986744, 'HTML')","(0.530320846716302, 'ImportCodebook')","(0.5304160643899161, 'AnnotationList')","(0.5331969918799884, 'Export')","(0.5372059774983682, 'Neo4J')","(0.5385706615595353, 'Canvas')","(0.5424341466196362, 'PreviousAssignments')","(0.5427529578504094, 'Selector')","(0.5464933852590791, 'Categorize')","(0.5468063750111819, 'Dropbox')","(0.5510939631670984, 'SentimentAnalysis')","(0.5511689725517817, 'MoodleReport')","(0.5516905283289021, 'JSON')","(0.5523475152381607, 'Replying')","(0.5535395420811027, 'Multivalued')","(0.5553165276120736, 'BrowserStorage')","(0.5580358376937573, 'DOI')","(0.5600808135339803, 'DeleteAll')","(0.5603783792640413, 'ScienceDirect')","(0.5621653686080252, 'ImportAnnotations')","(0.562929867904867, 'URN')","(0.5660789774798201, 'BuiltIn')","(0.5708516849925487, 'SidebarNavigation')","(0.5709891785881532, 'Remote')","(0.5731290069907437, 'Classifying')","(0.5771254544427387, 'GoogleSheetProvider')","(0.580235768197849, 'Assessing')","(0.5810976739250627, 'Manual')","(0.581359946893607, 'MoodleResource')","(0.582392822779361, 'Hierarchy')","(0.5824153992152911, 'Commenting')","(0.5873998494712904, 'ExportCodebook')","(0.590746530841457, 'TextSummary')","(0.5925903258840427, 'MoodleComment')","(0.5943424392115444, 'CodebookDelete')","(0.5961667909103321, 'SuggestedLiterature')","(0.6006573540746245, 'Codebook')","(0.612332147092755, 'Hosting')","(0.6163081759483362, 'MoodleConsumer')","(0.6176128710603177, 'CodebookUpdate')","(0.6208364312119787, 'Springer')","(0.6226830525259952, 'Update')","(0.6228120133206849, 'Delete')","(0.6229392929596064, 'Create')","(0.6327863122379707, 'UserFilter')","(0.6354941103375782, 'GoogleSheetConsumer')","(0.6367139777527003, 'RenameCodebook')","(0.6377689831889154, 'Hypothesis')","(0.6390739222861122, 'ApplicationBased')","(0.6394828969376847, 'AnnotationServer')","(0.6423051342121859, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotatedPDF')"
MoodleResourceBased,"(0.21797572329692022, 'MoodleComment')","(0.2304454611532729, 'MoodleConsumer')","(0.2701076875563405, 'MoodleResource')","(0.2711911383510068, 'RenameCodebook')","(0.279447791975355, 'CodebookDelete')","(0.2999047672467545, 'ExportCodebook')","(0.3108693007156116, 'MoodleReport')","(0.3440138916566122, 'Manual')","(0.38215204833888905, 'ACM')","(0.38215204833888905, 'Alphabetical')","(0.38215204833888905, 'AnnotatedPDF')","(0.4201363561158821, 'ImportCodebook')","(0.4903004855465386, 'PreviousAssignments')","(0.5010139512217666, 'Neo4J')","(0.5234646592452032, 'URL')","(0.5665882165943696, 'WebAnnotationClient')","(0.5716945218131305, 'CodebookUpdate')","(0.5732599997951422, 'Number')","(0.5964396255798026, 'Date')","(0.6018355542955208, 'PDF')","(0.6025494485915397, 'Multivalued')","(0.6074701116509872, 'HTML')","(0.6131499409316252, 'Export')","(0.6197416393353596, 'TXT')","(0.6210685062836709, 'LastAnnotation')","(0.6227940122281879, 'DeleteAll')","(0.6235530870912318, 'Canvas')","(0.6263743770376022, 'Classifying')","(0.6287707921953574, 'AnnotationList')","(0.6289254849366723, 'BuiltIn')","(0.6323045298805725, 'SentimentAnalysis')","(0.6356384432915605, 'Categorize')","(0.6369222057208868, 'Autocomplete')","(0.639276913051569, 'JSON')","(0.6394749792462482, 'Assessing')","(0.6402984919339791, 'URN')","(0.6409833764711979, 'Dropbox')","(0.6421446012314023, 'Hierarchy')","(0.6457889737283793, 'TextSummary')","(0.6466860471423226, 'Remote')","(0.6477050482454119, 'Selector')","(0.648972465625173, 'DOI')","(0.6503948926707417, 'ScienceDirect')","(0.6512791657729335, 'Replying')","(0.6514045053228814, 'Commenting')","(0.6529889869422822, 'ImportAnnotations')","(0.6530157141369284, 'BrowserStorage')","(0.65853577158495, 'SuggestedLiterature')","(0.6585830561450383, 'SidebarNavigation')","(0.6607940638764322, 'GoogleSheetProvider')","(0.665090529737685, 'Springer')","(0.6663499704069545, 'Update')","(0.6664383296526715, 'Delete')","(0.6665255899027328, 'Create')","(0.6670825885963777, 'Codebook')","(0.6675408824862911, 'Hosting')","(0.6734555119511998, 'UserFilter')","(0.6754353010708716, 'GoogleSheetConsumer')","(0.6771311042367409, 'Hypothesis')","(0.6781199291104557, 'ApplicationBased')","(0.6784326201614519, 'AnnotationServer')","(0.6806373014351772, 'MoodleProvider')","(1, 'MoodleResourceBased')"
DeleteAll,"(0.10717399801003771, 'Update')","(0.10718353476857806, 'Delete')","(0.10719302241875953, 'Create')","(0.10821005626386226, 'UserFilter')","(0.3021918537914329, 'Remote')","(0.3120955423959967, 'LastAnnotation')","(0.31718604989359167, 'Canvas')","(0.3551135872103489, 'Selector')","(0.3706996643935952, 'ImportAnnotations')","(0.3961135665265565, 'BrowserStorage')","(0.398442630948849, 'BuiltIn')","(0.40656680045586513, 'Replying')","(0.40945863371473845, 'AnnotationList')","(0.41199564146335604, 'JSON')","(0.4238179339378184, 'SidebarNavigation')","(0.4428675910959517, 'Manual')","(0.45177179962917635, 'PDF')","(0.4571485364578237, 'Autocomplete')","(0.4690714853105598, 'ImportCodebook')","(0.47175977924327434, 'TextSummary')","(0.4756127395206666, 'Springer')","(0.4772291068829484, 'MoodleResource')","(0.4774617442276414, 'Commenting')","(0.4810726793672856, 'Hosting')","(0.4896291350663985, 'URN')","(0.4945910461617175, 'ApplicationBased')","(0.4962753815420922, 'TXT')","(0.5006578670473911, 'CodebookDelete')","(0.5113110053098068, 'ScienceDirect')","(0.5131700109855436, 'Dropbox')","(0.5198416649198158, 'DOI')","(0.5324501900088374, 'Codebook')","(0.5368607823876408, 'Multivalued')","(0.5407739362231251, 'Neo4J')","(0.5472676883038836, 'PreviousAssignments')","(0.5600808135339803, 'ACM')","(0.5600808135339803, 'Alphabetical')","(0.5600808135339803, 'AnnotatedPDF')","(0.5668025838647948, 'MoodleReport')","(0.5711677682148408, 'SentimentAnalysis')","(0.5895798308225396, 'Categorize')","(0.5944777847300358, 'GoogleSheetProvider')","(0.6227940122281879, 'MoodleResourceBased')","(0.6325236815603057, 'Hierarchy')","(0.6384652790562866, 'URL')","(0.6511209243167928, 'RenameCodebook')","(0.652565539368483, 'ExportCodebook')","(0.6575891338630115, 'WebAnnotationClient')","(0.6578382037487234, 'Number')","(0.6656261881724076, 'Date')","(0.6690940021184453, 'HTML')","(0.6706996601447801, 'CodebookUpdate')","(0.670826821883554, 'Export')","(0.6785011769257955, 'Assessing')","(0.6806143178459962, 'MoodleComment')","(0.6850102307252421, 'MoodleConsumer')","(0.6856762861843064, 'SuggestedLiterature')","(0.6875855184198907, 'Classifying')","(0.6894875942940016, 'GoogleSheetConsumer')","(0.6901705711955433, 'Hypothesis')","(0.6907320152150083, 'AnnotationServer')","(0.6917960357430399, 'MoodleProvider')","(1, 'DeleteAll')"
Remote,"(0.18110620205377864, 'HTML')","(0.1873046291012911, 'Hypothesis')","(0.24571829012454371, 'Update')","(0.2457419995136772, 'Delete')","(0.24576549463498218, 'Create')","(0.24792597233996244, 'UserFilter')","(0.3021918537914329, 'DeleteAll')","(0.3056791039020025, 'Neo4J')","(0.3441303332019048, 'PDF')","(0.36341402467365924, 'Replying')","(0.3850203935168585, 'DOI')","(0.42918395584196123, 'ImportAnnotations')","(0.43845353386210884, 'URN')","(0.4574433820550742, 'JSON')","(0.46972144019416096, 'SidebarNavigation')","(0.4702052297199019, 'Selector')","(0.4898885076851686, 'TXT')","(0.5069578458807067, 'Dropbox')","(0.5086548167989295, 'Commenting')","(0.5194780575935822, 'LastAnnotation')","(0.5359429243637472, 'Canvas')","(0.5366774050595841, 'PreviousAssignments')","(0.5370292685859015, 'Autocomplete')","(0.5566601532907809, 'Multivalued')","(0.5709891785881532, 'ACM')","(0.5709891785881532, 'Alphabetical')","(0.5709891785881532, 'AnnotatedPDF')","(0.5770337707263664, 'AnnotationList')","(0.5804271645794937, 'MoodleReport')","(0.5844813045455637, 'MoodleResource')","(0.5998546711200077, 'BuiltIn')","(0.6111137450295765, 'CodebookDelete')","(0.6119449617116783, 'BrowserStorage')","(0.6321240151102455, 'ImportCodebook')","(0.6365688523171549, 'URL')","(0.6432674420456743, 'Hierarchy')","(0.6466860471423226, 'MoodleResourceBased')","(0.6528548814120896, 'WebAnnotationClient')","(0.6535249422547136, 'Number')","(0.6607679879859742, 'Date')","(0.6658760862038716, 'Export')","(0.6732758828521925, 'SentimentAnalysis')","(0.6740814893461056, 'Assessing')","(0.6755481611505633, 'Categorize')","(0.6761615226063439, 'TextSummary')","(0.6765411851702661, 'MoodleComment')","(0.6817145928754909, 'ScienceDirect')","(0.6820054824147608, 'MoodleConsumer')","(0.682454587289968, 'SuggestedLiterature')","(0.6832250764906398, 'Springer')","(0.6842834158457645, 'Classifying')","(0.6861697347100546, 'Hosting')","(0.6868854603493855, 'ExportCodebook')","(0.6870170594433211, 'Codebook')","(0.6872312692057243, 'GoogleSheetProvider')","(0.68791573211507, 'GoogleSheetConsumer')","(0.687963484774502, 'Manual')","(0.6883853268377873, 'RenameCodebook')","(0.6893512440510712, 'ApplicationBased')","(0.689527812951962, 'AnnotationServer')","(0.689669324055411, 'CodebookUpdate')","(0.6908508546067524, 'MoodleProvider')","(1, 'Remote')"
