QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.05951212156665396, 'DeleteAll')","(0.13221969633279276, 'Update')","(0.13221969633279285, 'Delete')","(0.13225251885239644, 'Create')","(0.13502352786671853, 'UserFilter')","(0.19340906043425063, 'ImportAnnotations')","(0.2288930208311927, 'AnnotatedPDF')","(0.30373627427204525, 'Neo4J')","(0.30409664667110564, 'Remote')","(0.3042183455728388, 'AnnotationList')","(0.30478724385783756, 'Canvas')","(0.30478724385783756, 'LastAnnotation')","(0.3101205912654635, 'URN')","(0.31259959244724567, 'ACM')","(0.3126738282203636, 'Springer')","(0.32109665671595483, 'PreviousAssignments')","(0.3227718679286489, 'Hosting')","(0.3395905331293553, 'TextSummary')","(0.3417480085234019, 'TXT')","(0.3671469944567798, 'ScienceDirect')","(0.37738147506550584, 'Dropbox')","(0.38233959859583055, 'DOI')","(0.42770356793460557, 'SidebarNavigation')","(0.4307792932112864, 'MoodleReport')","(0.4382048686688234, 'PDF')","(0.4402050650473099, 'Replying')","(0.4421182791517861, 'MoodleConsumer')","(0.49814415229275005, 'Selector')","(0.5116218838891329, 'Categorize')","(0.5189256672022333, 'Autocomplete')","(0.5290260712121532, 'ImportCodebook')","(0.54087664133103, 'CodebookUpdate')","(0.5428254299850701, 'Multivalued')","(0.5494302729147442, 'SuggestedLiterature')","(0.5523512094136458, 'MoodleProvider')","(0.5633233386574752, 'URL')","(0.5665209996536498, 'BuiltIn')","(0.5936450953936864, 'Manual')","(0.5949790299524674, 'CodebookDelete')","(0.5997865891243827, 'Hierarchy')","(0.6186975248220873, 'ExportCodebook')","(0.6209025002777677, 'WebAnnotationClient')","(0.630764963890114, 'MoodleResourceBased')","(0.6307649638901143, 'Alphabetical')","(0.6307649638901143, 'Number')","(0.6489003113336643, 'Date')","(0.6513696168294216, 'HTML')","(0.6594436157565886, 'Export')","(0.6672660828263433, 'Assessing')","(0.6710712152801701, 'MoodleComment')","(0.6714011682591473, 'SentimentAnalysis')","(0.6775768942577374, 'Commenting')","(0.6821111095460436, 'MoodleResource')","(0.6827370636080492, 'ApplicationBased')","(0.6828826710240867, 'Codebook')","(0.6829153281348384, 'Classifying')","(0.6868472986172078, 'BrowserStorage')","(0.6872697353611412, 'GoogleSheetConsumer')","(0.6875696245123001, 'RenameCodebook')","(0.6877975324227168, 'Hypothesis')","(0.6881181366643111, 'GoogleSheetProvider')","(0.6885865818578462, 'AnnotationServer')","(1, 'JSON')"
ApplicationBased,"(0.09312376212754221, 'BuiltIn')","(0.14711413589721803, 'RenameCodebook')","(0.15252486717916908, 'Manual')","(0.16015950228483516, 'CodebookDelete')","(0.19731916502220542, 'ExportCodebook')","(0.19757608829534207, 'ImportCodebook')","(0.24528381754248751, 'Codebook')","(0.4173951251164101, 'BrowserStorage')","(0.45702507759976724, 'MoodleResource')","(0.48214220841900685, 'PreviousAssignments')","(0.5208493377372446, 'MoodleProvider')","(0.5308358093991616, 'GoogleSheetProvider')","(0.5316295659867919, 'URL')","(0.5419516151088823, 'DeleteAll')","(0.5432980754615908, 'CodebookUpdate')","(0.5577331512389876, 'GoogleSheetConsumer')","(0.5592448503970624, 'Selector')","(0.5615217864633986, 'WebAnnotationClient')","(0.5664785027311108, 'DOI')","(0.5684300290675993, 'ScienceDirect')","(0.570988688660859, 'Dropbox')","(0.577263596105534, 'MoodleConsumer')","(0.5851750975522241, 'Replying')","(0.5929208942863202, 'Remote')","(0.6015101924370829, 'HTML')","(0.6219322149381926, 'MoodleResourceBased')","(0.6224129921633903, 'Hypothesis')","(0.6231965725939869, 'AnnotationServer')","(0.6268050280417667, 'Neo4J')","(0.6296386168071235, 'Alphabetical')","(0.6296386168071235, 'Number')","(0.6330214416103571, 'MoodleReport')","(0.6352227773402077, 'PDF')","(0.647324617821886, 'Autocomplete')","(0.6489532016616931, 'Hierarchy')","(0.6543160876405718, 'Date')","(0.6579092427161353, 'Categorize')","(0.6618307237396088, 'URN')","(0.6621436009372592, 'SuggestedLiterature')","(0.6627267267638977, 'Hosting')","(0.6633822706570286, 'Multivalued')","(0.6671788049037077, 'Export')","(0.6690852247799834, 'MoodleComment')","(0.6737496067871083, 'AnnotationList')","(0.6755215472185818, 'Assessing')","(0.6755215472193055, 'Canvas')","(0.6755215472193055, 'LastAnnotation')","(0.6764290451301986, 'TXT')","(0.6781444869669936, 'AnnotatedPDF')","(0.6794016459823726, 'SentimentAnalysis')","(0.6808183556788128, 'TextSummary')","(0.6827370636080492, 'JSON')","(0.6844302634036536, 'Commenting')","(0.6853250171458132, 'Classifying')","(0.68591458220853, 'SidebarNavigation')","(0.6868750754063612, 'Update')","(0.6868750754063615, 'Delete')","(0.6869152818614104, 'Create')","(0.6873180551574629, 'ACM')","(0.6873843483756703, 'Springer')","(0.6881517951242543, 'ImportAnnotations')","(0.6896697745846363, 'UserFilter')","(1, 'ApplicationBased')"
URL,"(0.2804427379298859, 'WebAnnotationClient')","(0.3402095453454278, 'Alphabetical')","(0.3402095453454278, 'Number')","(0.3402095453454286, 'MoodleResourceBased')","(0.45292693685465113, 'Date')","(0.4661518614000646, 'PDF')","(0.4680788040130849, 'HTML')","(0.5018524221333499, 'Replying')","(0.5060571332918053, 'MoodleReport')","(0.5078985590299296, 'PreviousAssignments')","(0.5092825580097067, 'BuiltIn')","(0.5125798846721179, 'Autocomplete')","(0.5160576291043673, 'Export')","(0.523418677442056, 'MoodleProvider')","(0.5239009096696723, 'Selector')","(0.5275582701667637, 'AnnotatedPDF')","(0.5316295659867919, 'ApplicationBased')","(0.5332189938543719, 'TXT')","(0.5358650691692142, 'MoodleConsumer')","(0.5387242927477647, 'Categorize')","(0.5397774217153251, 'Remote')","(0.5422198503802413, 'ImportCodebook')","(0.5442579499346036, 'Codebook')","(0.5494815563996662, 'AnnotationList')","(0.5524081116522668, 'MoodleResource')","(0.5547730935082525, 'Dropbox')","(0.5562408456584624, 'TextSummary')","(0.55639451745893, 'DOI')","(0.558618822710854, 'Assessing')","(0.5586188227113692, 'Canvas')","(0.5586188227113692, 'LastAnnotation')","(0.5586418731427429, 'Multivalued')","(0.5596643970545465, 'Neo4J')","(0.5599523677557099, 'SidebarNavigation')","(0.5613798712516058, 'ScienceDirect')","(0.5633233386574752, 'JSON')","(0.5652327385720569, 'URN')","(0.565928351729228, 'ImportAnnotations')","(0.5708777994534324, 'SuggestedLiterature')","(0.5730104036058183, 'DeleteAll')","(0.5772369965843607, 'MoodleComment')","(0.5787744203276124, 'SentimentAnalysis')","(0.5798852957916956, 'Hierarchy')","(0.5867186230962328, 'Classifying')","(0.5872311926754361, 'ExportCodebook')","(0.5897153970110818, 'CodebookUpdate')","(0.59749801408553, 'Manual')","(0.6050134049508019, 'Commenting')","(0.6119780312336806, 'Hosting')","(0.6160825268325258, 'CodebookDelete')","(0.6171368711823016, 'GoogleSheetProvider')","(0.617613152199636, 'Delete')","(0.617613152199636, 'Update')","(0.6178177872946882, 'Create')","(0.6198608622477095, 'ACM')","(0.6201958414520676, 'Springer')","(0.6313924855983617, 'UserFilter')","(0.6344218142789497, 'BrowserStorage')","(0.6354583425970934, 'GoogleSheetConsumer')","(0.6361772058049628, 'RenameCodebook')","(0.6367139777527003, 'Hypothesis')","(0.6385072077634226, 'AnnotationServer')","(1, 'URL')"
URN,"(0.009107278841478966, 'Canvas')","(0.009107278841478966, 'LastAnnotation')","(0.009485279579030031, 'AnnotationList')","(0.012670423817857162, 'ACM')","(0.012732476611089298, 'Springer')","(0.03243343204221023, 'Hosting')","(0.08384529015343206, 'TextSummary')","(0.09301385004550222, 'TXT')","(0.1382779143389107, 'ScienceDirect')","(0.1507968037371794, 'Dropbox')","(0.16114230717780995, 'PreviousAssignments')","(0.17157280491536583, 'DOI')","(0.2666164329633285, 'PDF')","(0.27265341933186527, 'AnnotatedPDF')","(0.3101205912654635, 'JSON')","(0.35024853985993887, 'Neo4J')","(0.40598304940754404, 'Categorize')","(0.43783083063865147, 'MoodleConsumer')","(0.4647970805943388, 'SuggestedLiterature')","(0.4800053684780266, 'DeleteAll')","(0.49105094204453187, 'MoodleProvider')","(0.5259054761722612, 'ImportAnnotations')","(0.552028679369387, 'MoodleReport')","(0.5567532236913713, 'Manual')","(0.5652327385720569, 'URL')","(0.5866972298794926, 'HTML')","(0.6154035491832084, 'WebAnnotationClient')","(0.6247956768995557, 'Alphabetical')","(0.6247956768995557, 'MoodleResourceBased')","(0.6247956768995557, 'Number')","(0.6417126538848297, 'Replying')","(0.6430475163511493, 'Date')","(0.652572528906024, 'Selector')","(0.6543918676011011, 'Export')","(0.6618307237396088, 'ApplicationBased')","(0.6631843618839217, 'Assessing')","(0.6642150073339638, 'BuiltIn')","(0.6658134584143294, 'Codebook')","(0.667558076967848, 'MoodleComment')","(0.6679395481081627, 'SentimentAnalysis')","(0.6701635606171956, 'Remote')","(0.6726321460921272, 'Autocomplete')","(0.6751126049309428, 'Commenting')","(0.6791819041381411, 'Update')","(0.6791819041381413, 'Delete')","(0.6792527476659154, 'Create')","(0.6794746710430037, 'MoodleResource')","(0.6801950227698051, 'ImportCodebook')","(0.6802713066668833, 'SidebarNavigation')","(0.6806750771909708, 'Multivalued')","(0.6807784470836415, 'Classifying')","(0.6833099733295479, 'ExportCodebook')","(0.683750896958092, 'Hierarchy')","(0.6844254405542214, 'UserFilter')","(0.6853195704542883, 'CodebookDelete')","(0.6857472427652161, 'BrowserStorage')","(0.6859884872665789, 'CodebookUpdate')","(0.686219171711085, 'GoogleSheetConsumer')","(0.6865531524547097, 'RenameCodebook')","(0.686806363397289, 'Hypothesis')","(0.6868414911965386, 'GoogleSheetProvider')","(0.6876786995037812, 'AnnotationServer')","(1, 'URN')"
TXT,"(0.001135512628362928, 'TextSummary')","(0.0839609559605096, 'AnnotationList')","(0.08440674244412516, 'Canvas')","(0.08440674244412516, 'LastAnnotation')","(0.09301385004550222, 'URN')","(0.09328652415348299, 'ACM')","(0.09337590278724964, 'Springer')","(0.11019964876377952, 'PDF')","(0.11052562098803642, 'Hosting')","(0.17159944110591546, 'AnnotatedPDF')","(0.18226510503933135, 'Categorize')","(0.19648930121927863, 'ScienceDirect')","(0.21706746393033433, 'Dropbox')","(0.2204034850471845, 'PreviousAssignments')","(0.22441354330279129, 'DOI')","(0.23027705638079893, 'SuggestedLiterature')","(0.3417480085234019, 'JSON')","(0.37212492004372455, 'Assessing')","(0.37603498078449715, 'SentimentAnalysis')","(0.3780461714493716, 'Neo4J')","(0.38245876563171366, 'Commenting')","(0.44064948904814255, 'Selector')","(0.4542829213672228, 'MoodleConsumer')","(0.4608212957784496, 'Replying')","(0.4874229391533615, 'MoodleReport')","(0.4934527664899953, 'DeleteAll')","(0.5030528842853452, 'MoodleProvider')","(0.5180574406591504, 'Classifying')","(0.5194236818420824, 'Autocomplete')","(0.5321395762199623, 'SidebarNavigation')","(0.5332189938543719, 'URL')","(0.5345824730815953, 'ImportAnnotations')","(0.5641974986035021, 'Manual')","(0.5978484430987947, 'WebAnnotationClient')","(0.6098063032296226, 'MoodleResourceBased')","(0.6098063032296228, 'Alphabetical')","(0.6098063032296228, 'Number')","(0.6196648368685111, 'Multivalued')","(0.6328801597555085, 'Date')","(0.633336248476883, 'Hierarchy')","(0.6361512834710459, 'HTML')","(0.6470766692648585, 'Export')","(0.6632860143317454, 'MoodleComment')","(0.6660757624957038, 'Remote')","(0.6751189761943662, 'BuiltIn')","(0.6764290451301986, 'ApplicationBased')","(0.6767150019447976, 'MoodleResource')","(0.6771182476088757, 'Delete')","(0.6771182476088757, 'Update')","(0.6772004607697323, 'Create')","(0.6772737338012882, 'Codebook')","(0.6773190076703164, 'ImportCodebook')","(0.6812645409641046, 'ExportCodebook')","(0.6831139688292649, 'UserFilter')","(0.6838599168007364, 'CodebookDelete')","(0.6842148656331846, 'CodebookUpdate')","(0.6845933641812654, 'BrowserStorage')","(0.6851179748003307, 'GoogleSheetConsumer')","(0.6854880353126971, 'RenameCodebook')","(0.6855102291545625, 'GoogleSheetProvider')","(0.6857679155725251, 'Hypothesis')","(0.6867273834615757, 'AnnotationServer')","(1, 'TXT')"
Autocomplete,"(0.05567973538914453, 'SidebarNavigation')","(0.09362111982849752, 'Classifying')","(0.09557354635409823, 'Multivalued')","(0.118549318909449, 'Hierarchy')","(0.16022859825701163, 'Selector')","(0.16617353125872747, 'Replying')","(0.1842224960700991, 'CodebookUpdate')","(0.19978028475242926, 'Export')","(0.20023773714430515, 'Date')","(0.20038713874939412, 'MoodleReport')","(0.20933106827140247, 'Alphabetical')","(0.20933106827140247, 'Number')","(0.22033936361658346, 'ImportAnnotations')","(0.3376351063918437, 'Codebook')","(0.36329281933217494, 'AnnotatedPDF')","(0.39528072666208014, 'Assessing')","(0.3980781695977943, 'SentimentAnalysis')","(0.40236890936603165, 'ImportCodebook')","(0.4023755719735459, 'Commenting')","(0.4222550567605238, 'SuggestedLiterature')","(0.42248271723859765, 'Categorize')","(0.42560585175371723, 'Remote')","(0.4505091613986239, 'PDF')","(0.45630056944800335, 'BuiltIn')","(0.4625283247046928, 'ExportCodebook')","(0.46375687436359103, 'MoodleProvider')","(0.47644244225922405, 'Neo4J')","(0.48346667440121693, 'WebAnnotationClient')","(0.4954417102163731, 'MoodleResourceBased')","(0.4981395033406556, 'MoodleResource')","(0.5025338754692369, 'Delete')","(0.5025338754692369, 'Update')","(0.5025827803902575, 'Create')","(0.5062167817812211, 'UserFilter')","(0.5125798846721179, 'URL')","(0.517704186538888, 'DeleteAll')","(0.5189256672022333, 'JSON')","(0.5194236818420824, 'TXT')","(0.5259186941135545, 'PreviousAssignments')","(0.5308033567780628, 'MoodleConsumer')","(0.5310998956183355, 'TextSummary')","(0.5325562583561204, 'MoodleComment')","(0.5422910236012384, 'Hypothesis')","(0.5897157307975384, 'DOI')","(0.6375666546222606, 'CodebookDelete')","(0.647324617821886, 'ApplicationBased')","(0.6478270623197324, 'HTML')","(0.6659489944671007, 'AnnotationList')","(0.6680142219539378, 'Canvas')","(0.6680142219539378, 'LastAnnotation')","(0.6726321460921272, 'URN')","(0.6769988839110175, 'Dropbox')","(0.6815437369697279, 'ScienceDirect')","(0.6831997808059413, 'ACM')","(0.683298200411464, 'Springer')","(0.6867462723332367, 'Hosting')","(0.6879358204857657, 'BrowserStorage')","(0.6883252444552298, 'GoogleSheetConsumer')","(0.6886016953567194, 'RenameCodebook')","(0.6891154736604446, 'Manual')","(0.689526590970426, 'GoogleSheetProvider')","(0.6895401544020519, 'AnnotationServer')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.024222718079256033, 'GoogleSheetConsumer')","(0.2413136994285788, 'MoodleProvider')","(0.28921692341915894, 'MoodleConsumer')","(0.29725798707635936, 'Dropbox')","(0.34090256040119477, 'ScienceDirect')","(0.4172537513223816, 'MoodleResource')","(0.4558275236127922, 'DOI')","(0.4965375735069844, 'PreviousAssignments')","(0.5308358093991616, 'ApplicationBased')","(0.5513994954225271, 'ImportCodebook')","(0.56523412582835, 'AnnotationServer')","(0.5703497865890537, 'BuiltIn')","(0.5748943190080398, 'MoodleReport')","(0.577265972104442, 'Replying')","(0.6171368711823016, 'URL')","(0.6306185566743845, 'Remote')","(0.6496614922271065, 'Hosting')","(0.6538087559677248, 'Manual')","(0.6543213077782233, 'Codebook')","(0.6587062170494185, 'WebAnnotationClient')","(0.6590706320105566, 'Multivalued')","(0.6652000436492214, 'MoodleResourceBased')","(0.6652000436492216, 'Alphabetical')","(0.6652000436492216, 'Number')","(0.6761718902619944, 'Date')","(0.6775309327923003, 'HTML')","(0.6816709831492637, 'Export')","(0.6821044500118278, 'PDF')","(0.6844222709167935, 'AnnotationList')","(0.6851585394151587, 'Assessing')","(0.6851585394162916, 'Canvas')","(0.6851585394162916, 'LastAnnotation')","(0.6855102291545625, 'TXT')","(0.6866434272468169, 'MoodleComment')","(0.6867654032942898, 'SentimentAnalysis')","(0.6868414911965386, 'URN')","(0.687280662420952, 'Categorize')","(0.6873251695412916, 'TextSummary')","(0.6881181366643111, 'JSON')","(0.6888523561821075, 'Commenting')","(0.689526590970426, 'Autocomplete')","(0.6896135209437386, 'AnnotatedPDF')","(0.6898159681078784, 'SuggestedLiterature')","(0.6898813241181984, 'Neo4J')","(0.6898863819394376, 'Delete')","(0.6898863819394376, 'Update')","(0.689903643576364, 'Create')","(0.6900656135104519, 'Selector')","(0.6900772268993745, 'ACM')","(0.6901059214136601, 'Springer')","(0.6903833141839649, 'ImportAnnotations')","(0.6905220785675356, 'DeleteAll')","(0.6908125841384973, 'Classifying')","(0.6910325090307934, 'SidebarNavigation')","(0.6911285719436382, 'UserFilter')","(0.6914442644644654, 'BrowserStorage')","(0.6915894227557486, 'ExportCodebook')","(0.6916362143197772, 'CodebookDelete')","(0.691642817613084, 'RenameCodebook')","(0.6917066961986147, 'Hypothesis')","(0.69205350861735, 'Hierarchy')","(0.6922795198795787, 'CodebookUpdate')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.08016864060261149, 'DOI')","(0.12694863441205528, 'Dropbox')","(0.1386145642193192, 'ScienceDirect')","(0.15991375570936542, 'AnnotationList')","(0.16021811103684855, 'Canvas')","(0.16021811103684855, 'LastAnnotation')","(0.16114230717780995, 'URN')","(0.16479612301482, 'ACM')","(0.16484057719064804, 'Springer')","(0.17927563201495444, 'Hosting')","(0.19490810561435745, 'MoodleConsumer')","(0.19507432949010853, 'MoodleProvider')","(0.2118184811293966, 'AnnotatedPDF')","(0.21494254575692645, 'TextSummary')","(0.2204034850471845, 'TXT')","(0.23837216646195242, 'Neo4J')","(0.32109665671595483, 'JSON')","(0.32704379731665345, 'MoodleResource')","(0.352431004864036, 'MoodleReport')","(0.36077952410938047, 'PDF')","(0.40275968765989645, 'DeleteAll')","(0.4654029403748332, 'Categorize')","(0.4704366621438095, 'WebAnnotationClient')","(0.4754622040163666, 'Manual')","(0.4773392339647777, 'MoodleResourceBased')","(0.48214220841900685, 'ApplicationBased')","(0.4912233258242804, 'GoogleSheetConsumer')","(0.4963570000551721, 'ImportAnnotations')","(0.4965375735069844, 'GoogleSheetProvider')","(0.5020261539488616, 'Remote')","(0.5030159436158022, 'ImportCodebook')","(0.5078985590299296, 'URL')","(0.513352870447369, 'SuggestedLiterature')","(0.5143579290526858, 'MoodleComment')","(0.5162234888213686, 'BuiltIn')","(0.5259186941135545, 'Autocomplete')","(0.5276883342097634, 'Replying')","(0.5283642756593001, 'Hypothesis')","(0.5600247653420278, 'CodebookDelete')","(0.5639335931432036, 'ExportCodebook')","(0.5852047446464985, 'RenameCodebook')","(0.5981434188881865, 'Selector')","(0.6058177321878255, 'Codebook')","(0.6066448812239283, 'CodebookUpdate')","(0.6177650258720004, 'Delete')","(0.6177650258720004, 'Update')","(0.6178125323145847, 'Create')","(0.6179112227601362, 'Alphabetical')","(0.6179112227601362, 'Number')","(0.621221826825724, 'UserFilter')","(0.622953051536859, 'Multivalued')","(0.6230987480372829, 'SidebarNavigation')","(0.6244491849186435, 'Hierarchy')","(0.6343610201067954, 'HTML')","(0.6457879632799852, 'Date')","(0.6604822672789621, 'Export')","(0.667799220212157, 'Classifying')","(0.6701874036117319, 'Assessing')","(0.6748022974616681, 'SentimentAnalysis')","(0.6809791113300764, 'Commenting')","(0.6888809383284006, 'BrowserStorage')","(0.690275490195265, 'AnnotationServer')","(1, 'PreviousAssignments')"
Codebook,"(0.10854565533846705, 'BuiltIn')","(0.13976271681188696, 'CodebookUpdate')","(0.15815908863086325, 'ImportCodebook')","(0.17025708285379348, 'ExportCodebook')","(0.202584445693975, 'Hierarchy')","(0.20875338700773374, 'Export')","(0.21196478971796265, 'Date')","(0.2254753027765625, 'Alphabetical')","(0.2254753027765625, 'Number')","(0.22884945321365763, 'Multivalued')","(0.24528381754248751, 'ApplicationBased')","(0.2688823611691074, 'Classifying')","(0.3102175979541154, 'Manual')","(0.32279482094750944, 'RenameCodebook')","(0.32485891911662756, 'SidebarNavigation')","(0.33023610362362954, 'CodebookDelete')","(0.3376351063918437, 'Autocomplete')","(0.36488360496263955, 'ImportAnnotations')","(0.36703321189458066, 'Selector')","(0.46398535495202886, 'MoodleReport')","(0.49247802434282284, 'Replying')","(0.5145184087447747, 'BrowserStorage')","(0.5442579499346036, 'URL')","(0.572050911515168, 'DeleteAll')","(0.6014931373387915, 'AnnotationServer')","(0.6024442163833953, 'MoodleResource')","(0.6058177321878255, 'PreviousAssignments')","(0.6088842060340498, 'MoodleProvider')","(0.6199218885435585, 'HTML')","(0.6227471805633802, 'WebAnnotationClient')","(0.6355744699841583, 'MoodleResourceBased')","(0.6390990232886026, 'Remote')","(0.6433669296789037, 'ScienceDirect')","(0.6449663493328428, 'PDF')","(0.6543213077782233, 'GoogleSheetProvider')","(0.6566330622675758, 'Hosting')","(0.6630147310156833, 'Categorize')","(0.6658134584143294, 'URN')","(0.6670606234873987, 'SuggestedLiterature')","(0.6719927945885494, 'Dropbox')","(0.6749687729840825, 'AnnotationList')","(0.6765359005433094, 'Assessing')","(0.676535900543318, 'Canvas')","(0.676535900543318, 'LastAnnotation')","(0.6772737338012882, 'TXT')","(0.6797143776512401, 'MoodleComment')","(0.6799765682427068, 'SentimentAnalysis')","(0.6811697151992178, 'TextSummary')","(0.6828826710240867, 'JSON')","(0.6844873367015948, 'Commenting')","(0.6860493129848981, 'MoodleConsumer')","(0.6861053084063413, 'AnnotatedPDF')","(0.6863379854192817, 'DOI')","(0.6866988115391564, 'Neo4J')","(0.686734054298588, 'Update')","(0.6867340542985882, 'Delete')","(0.6867715413203646, 'Create')","(0.6871483275982591, 'ACM')","(0.6872105737963459, 'Springer')","(0.6894100282849998, 'UserFilter')","(0.6903108655384881, 'GoogleSheetConsumer')","(0.6906103026122543, 'Hypothesis')","(1, 'Codebook')"
PDF,"(0.041319798238637746, 'Categorize')","(0.06542880163977823, 'SuggestedLiterature')","(0.11019964876377952, 'TXT')","(0.1243302567831425, 'TextSummary')","(0.19433198118941622, 'Assessing')","(0.1994002524562143, 'SentimentAnalysis')","(0.20757564199927947, 'Commenting')","(0.2299640322482143, 'AnnotatedPDF')","(0.2666164329633285, 'URN')","(0.2692176140788912, 'Selector')","(0.27285505596881626, 'Replying')","(0.2901529059773107, 'AnnotationList')","(0.29253731463824084, 'Canvas')","(0.29253731463824084, 'LastAnnotation')","(0.3134975848817576, 'ACM')","(0.313646133433262, 'Springer')","(0.3243620892573833, 'Hosting')","(0.3442629882069956, 'Dropbox')","(0.36077952410938047, 'PreviousAssignments')","(0.3617738685575259, 'ScienceDirect')","(0.37613950925382716, 'DOI')","(0.42641576513860713, 'HTML')","(0.4382048686688234, 'JSON')","(0.4464250277357664, 'Classifying')","(0.4505091613986239, 'Autocomplete')","(0.46321977540565695, 'Neo4J')","(0.4661518614000646, 'URL')","(0.4688795199904787, 'SidebarNavigation')","(0.4869574094412399, 'MoodleReport')","(0.5073543664013, 'MoodleConsumer')","(0.5370151251565116, 'DeleteAll')","(0.5420495451133933, 'MoodleProvider')","(0.558114019357659, 'WebAnnotationClient')","(0.5638261044541762, 'ImportAnnotations')","(0.5756697250736884, 'MoodleResourceBased')","(0.5756697250736885, 'Alphabetical')","(0.5756697250736885, 'Number')","(0.5887501662929429, 'Manual')","(0.5985312448954094, 'Multivalued')","(0.6098021846379589, 'Date')","(0.6167292663063415, 'Hierarchy')","(0.6307054419390581, 'Export')","(0.6352227773402077, 'ApplicationBased')","(0.6408207704321884, 'BuiltIn')","(0.6449663493328428, 'Codebook')","(0.653912987965413, 'MoodleComment')","(0.6566371119583017, 'Remote')","(0.6698412079253194, 'MoodleResource')","(0.6700255447497165, 'ImportCodebook')","(0.6725042952101926, 'Delete')","(0.6725042952101926, 'Update')","(0.6726099678350774, 'Create')","(0.6761349742945597, 'ExportCodebook')","(0.6795991086093532, 'CodebookUpdate')","(0.6800247243905141, 'UserFilter')","(0.6802251040792231, 'CodebookDelete')","(0.68181621749974, 'BrowserStorage')","(0.6821044500118278, 'GoogleSheetProvider')","(0.6824445648726147, 'GoogleSheetConsumer')","(0.6828854972658951, 'RenameCodebook')","(0.6832176731444424, 'Hypothesis')","(0.6843474529647715, 'AnnotationServer')","(1, 'PDF')"
Number,"(0.012706524968515131, 'Date')","(0.030293927060772767, 'Export')","(0.0975687372488257, 'Hierarchy')","(0.11661430439192619, 'Multivalued')","(0.1340354013595573, 'CodebookUpdate')","(0.1465315390722997, 'Classifying')","(0.20933106827140247, 'Autocomplete')","(0.2118409938886101, 'SidebarNavigation')","(0.2254753027765625, 'Codebook')","(0.2657976347990237, 'ImportAnnotations')","(0.3402095453454278, 'URL')","(0.36824509925841253, 'MoodleReport')","(0.3826354367470341, 'Selector')","(0.4028028602895008, 'ImportCodebook')","(0.4314916248676873, 'Replying')","(0.43762099798722676, 'BuiltIn')","(0.45209565249616124, 'ExportCodebook')","(0.4680533126911577, 'WebAnnotationClient')","(0.49668893817765447, 'MoodleResourceBased')","(0.5631054948315787, 'HTML')","(0.570697012952279, 'MoodleProvider')","(0.5756697250736885, 'PDF')","(0.6098063032296228, 'TXT')","(0.6110490325359931, 'AnnotationList')","(0.6168288276291214, 'Assessing')","(0.6168288276294343, 'Canvas')","(0.6168288276294343, 'LastAnnotation')","(0.6178015503665155, 'Categorize')","(0.6179112227601362, 'PreviousAssignments')","(0.6229351409803934, 'Remote')","(0.6247495788857329, 'TextSummary')","(0.6247685172334069, 'AnnotatedPDF')","(0.6247956768995557, 'URN')","(0.6268943842189114, 'MoodleConsumer')","(0.6280744698898416, 'Dropbox')","(0.6289199228654051, 'MoodleComment')","(0.6296386168071235, 'ApplicationBased')","(0.6299387271701564, 'SentimentAnalysis')","(0.6307649638901143, 'JSON')","(0.6352499547385495, 'DOI')","(0.6370079667023663, 'Neo4J')","(0.6371259587291436, 'ScienceDirect')","(0.6380035157752095, 'MoodleResource')","(0.6396053685625366, 'SuggestedLiterature')","(0.6439129044135082, 'DeleteAll')","(0.6478820219131417, 'Commenting')","(0.6569389192398009, 'Update')","(0.656938919239801, 'Delete')","(0.6570888784879734, 'Create')","(0.6574639075727577, 'Manual')","(0.658591609516874, 'ACM')","(0.6588389750615045, 'Springer')","(0.6601116103975166, 'Hosting')","(0.6632261190755973, 'CodebookDelete')","(0.6652000436492216, 'GoogleSheetProvider')","(0.6672876777292907, 'UserFilter')","(0.6696452315812835, 'BrowserStorage')","(0.6704607322955627, 'GoogleSheetConsumer')","(0.671029237973396, 'RenameCodebook')","(0.6714553984996421, 'Hypothesis')","(0.6728903711008656, 'AnnotationServer')","(1, 'Alphabetical')","(1, 'Number')"
